Самат Гульнара-Клара,0312 63-87-29,"Өмүрбаяны
 1963-жылы 20-августа Кыргыз ССРинин Ош областындагы Таш-Көмүр шаарында туулган. Жогорку билимдүү. Саясий илимдердин кандидаты.
Эмгек жолун 1986-жылы Таш-Көмүр шаарындагы № 7 мектепте орус тили жана адабияты мугалими болуп баштаган.
1987-жылдан тартып 1991-жылга чейин СПТУ -74 баштапкы комсомол уюмунун катчысынан тартып Кыргызстан ЛКСМ БКнын диологиялык бөлүмүнүн инструкторуна чейинки жолду басып өткөн.
1995-2001-жылдары КМШ өлкөлөрү башкармалыгынын III катчысынын, андан соң Мамлекеттик чегараны делимитациялоо жана демаркациялоо маселелери боюнча сүйлөшүүлөр тобунун (КР ТИМ) II катчысынын, Кыргыз Республикасынын Беларусь Республикасындагы элчилигинин II катчысынын, кийинчерээк I катчысынын стратегиялык жана укуктук көйгөйлөрдүн эл аралык коопсуздугу башкы башкармалыгынын эл аралык коопсуздук бөлүмүнүн кеңешчисинин кызмат орундарын ээлеген.
2001-жылдан тартып 2005-жылдын апрелине чейин КМШнын Экономикалык кеңешинин алдындагы Экономикалык маселелер боюнча комиссияда Кыргыз Республикасынын Ыйгарым укуктуу өкүлүнүн консультанты болуп саналган.
2005-2006-жылдары КРнын Россия Федерациясындагы Элчилигинин кеңешчисинин кызматын ээлеген.
2006-жылы Кыргыз Республикасынын Президентинин басма сөз катчысы болуп дайындалган.
2006-жылдан тартып 2007-жылга чейин Кыргыз Республикасынын Президентинин алдындагы Стратегиялык изилдөөлөр эл аралык институтунун директору.
2007-2008-жылдары Кыргыз Республикасынын Шайлоо жана референдумдарды өткөрүү боюнча борбордук комиссиясынын төрагасынын кызмат ордун ээлеген.
2018-жылдын майынан тартып азыркы учурга чейин Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп саналат.
Кыргыз Республикасынын Жогорку Кеңешинин Агрардык саясат, суу ресурстары, экология жана регионалдык өнүктүрүү боюнча комитетинин мүчөсү.
Көз карандысыз Мамлекеттердин Шериктештигин өнүктүрүүгө кошкон зор салымы үчүн КМШнын Аткаруу комитетинин Грамотасы менен сыйланган, ошондой эле КМШнын Тышкы иштер министрлер кеңешинин ыраазычылыгы бар.
Россия Федерациясында биринчи жолу расмий уюштурулган “Кыргыз Биримдиги” кыргыз диаспорасынын демилгечиси жана анын уюштуруучуларынын бири.
КМШнын Абхазиядагы, Грузиядагы чыр-чатакты жөнгө салуу боюнча оперативдүү тобунун жетекчиси.
Талас областынын Бакай ата районундагы Ак-Дөбө айылынын ардактуу жараны болуп саналат.
1-класстагы катчы деген 1-дипломатиялык рангы бар."
Райымкулов Бактыбек Кемелбекович,0312 63-89-59,"Өмүрбаяны
 1977-жылдын 21-октябрында Кыргыз Республикасынын Чүй облусунун Кара-Балта шаарында туулган.
Жогорку билимдүү 2003-жылы Ж.Баласагын атындагы Кыргыз улуттук университетин «Юриспруденция» адистиги боюнча бүтүргөн. 2013-жылы Россия Федерациясынын Президентинин алдындагы Россия мамлекеттик кызмат академиясын «Мамлекеттик жана муниципалдык башкаруу» адистиги боюнча аяктаган.
Эмгек жолу:
2002-2004 ж.ж. - АВП «Киров Суу» директор.
2004-2005 ж.ж. - Панфилов районунун суу чарба башкармалыгынын башчысынын орун басары.
2005-2007 ж.ж. - АВП «Киров Суу» директор.
2007 ж. - Кыргыз Республикасынын Жогорку Кенеши референт.
2007-2008 ж.ж. - СПК «Алымбай Ата» жетекчи.
2008 ж. ААК «БишкекЭтКонсерваКомбинаты» директордун орун басары.
2008-2009 ж.ж. - ААК «БишкекЭтКонсерваКомбинаты» башкы директордун милдетин аткаруучу.
2009-2012 ж.ж. - ААК «БишкекЭтКонсерваКомбинаты» башкы директор.
2012-ж. Чуй областынын Панфилов райондук мамлекеттик администрациясы Аким.
2015-жылы Республика-Ата-Журт партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кенешинин депутаттыгына шайланган.
Үй-бүлөлүү, беш баланын атасы."
Субанбеков Бакирдин Жамалович,0312 63-91-65,"Өмүрбаяны
 1952-жылдын 18-февралында Чүй облусунун Жайыл районундагы Кызыл-Октябрь айылында туулган.
Жогорку билимдүү. 1979-жылы Кыргыз мамлекеттикуниверситетинин юридика факультетин аяктаган.
Эмгек жолун 1970-жылы №2903-автоколоннанын айдоочусу болуп баштаган.
1970–1972-жж. Советтик Армиянын катарында кызмат өтөгөн.
1973–1974-жылдары Кыргыз Республикасынын Ички иштер министрлигинин мамлекеттик автоинспекциясынын бөлүмүнүн жол көзөмөлдөөчү инспектору;
1974–1980-жылдары Кыргыз Республикасынын Ички иштер министрлигин мамлекеттик автоинспекциясынын бөлүмүнүн жол көзөмөлдөөчү ага инспектору;
1980–1983-жылдары Калинин райондук (азыркы Жайыл району) ички иштер бөлүмүнүн мамлекеттик автоинспекциясынын райондор аралык каттоо-сынак бөлүмүнүн мамлекеттик автоинспектору;
1983–1985-жылдары Калинин райондук(азыркы Жайыл району) ички иштер бөлүмүнүн тергөөчүсү;
1985–1986-жылдары Москва райондук  ички иштер бөлүмүнүн социалисттик мүлктү уурдоо менен күрөшүү боюнча бөлүмүнүн (ОБХСС ОВД) ыкчам-ыйгарымдуу, ага ыкчам-ыйгарымдуу кызматкери;
1986–1988-жылдары Кара-Балта шаардык ички иштер бөлүмүнүн социалисттик мүлктү уурдоо менен күрөшүү боюнча бөлүмүнүн (ОБХСС ОВД)  башчысы;
1988–1990-жылдары Калинин райондук (азыркы Жайыл району) ички иштер бөлүмүнүн башчысынын орун басары;
1990–1992-жылдары  Кара-Балта шаардык ички иштер бөлүмүнүн башчысы;
1992–1994-жылдары  Калинин районунун (азыркы Жайыл району) ички иштер бөлүмүнүн башчысы;
1994–1996-жылдары Ош областык ички иштер башкармалыгынын башчысы;
1996–2001-жылдарыЧуй областык ички иштер башкармалыгынын башчысы;
2001-жылдын март-октябрь айларында КР Ички иштер министрлигинин уюшкан кылмыштуулук менен күрөшүү боюнча башкы башкармалыгынын башчысы;
2001-жылдын октябрынан 2002-жылдын июнуна чейин  КР Ички иштер министрлигинин кылмышкерлерди издөө башкы башкармалыгынын башчысы;
2002 – 2005-жылдары Кыргыз Республикасынын Ички иштер министри;
2005-жылдын мартынан 2011-жылдын ноябрына чейин КР Ички иштер министрлигинин кадр резервинде, (айкалыштыруу боюнча) коомдук коопсуздук маселелер боюнча Кыргыз Республикасынын Президентинин Кеңешчиси;
2013-жылдын апрель айынан 2015-жылдын апрель айына чейин «Манас» эл аралык аэропорту» АКсынын директорлор кеңешинин төрагасы;
2016-жылдын 10-февралында “Бир бол” саясый партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланды. 2018-жылдын 16-апрелинде ""Бир Бол"" паламенттик фракциясынын лидеринин орун басары болуп шайланды.
Үй-бүлөлүү. Төрт баланын атасы.
Сыйлыктары: «Данк» ордени, медалдар: «За отличную службу по охране общественного порядка», «Данк», I даражадагы  «Күжүрмөн кызмат өтөгөндүгү үчүн», II даражадагы «За безопасность народа»."
Строкова Евгения Григорьевна,0312 63-86-26,"Өмүрбаяны
 1965-жылдын 13-августунда Бишкек (Фрунзе) шаарында туулган.
Жогорку билимдүү. 1990-жылы В.Маяковский атындагы кыз-келиндер педагогикалык институтун бүтүрүп, “педагогика-психология” боюнча адистикке ээ болгон.
Эмгек жолун 1984-жылы Фрунзе шаарындагы №42 бала бакчада тарбиячы болуп иштөө менен баштаган.
1986 –1992-жылдары №103 бала-бакчада тарбиячы -методист болуп иштеген.
1992-1993- жылдары Бишкек шаарындагы № 25 орто мектепте мугалим болуп иштеген.
2003-2007-жылдары «Симера» борборунда «Көп тилдүү билим берүү» долбоорунда иштеген, Жарандык коомду колдоо борборунун ассоциациясында эмгектенген.
1993-2014- жылдары Бишкек шаарындагы №73 мектептин директорунун орун басары болгон.
2014-2015-жылдары Октябрь районунун билим берүү борборунун директору болуп иштеген.
2015-жылдын 4-октябрында Кыргызстан социал-демократтар партиясынын  тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кенешинин депутат болуп шайланган.
 Бир баланын энеси."
Самаев Урматбек Обозбекович,0312 66-13-26,"Өмүрбаяны
 Cамаев Урматбек Обозбекович 1986-жылдын 25-майында Чүй районунун Онбир-Жылга айылында төрөлгөн. 
2004-жылы Чүй районундагы №2-орто мектебин бүтүргөн. 
2012-жылы Каракол шаарындагы Юридикалык академиянын, Юриспруденция факультетин бүтүргөн.
2006-2007-жылдары Каракол шаарындагы Балдардын жана өспүрүмдөрдүн олимпиялык резерв мектебинде бокс боюнча тренер.
2012-жылдан 2015-жылга чейин Токмок шаардык кеңешинин депутаты.
2016-жылынын январь айынан баштап Кыргыз Республикасынын Жогорку Кеңешинин депутаты.
“Келечек” жаштар кыймылынын Лидери жана Чүй районунун жана Токмок шаарынын “Көк-Бөрү” федерациясынын Президенти.
2018-жылдын 5-июлунан баштап Кыргыз Республикасынын ""Көк-Бөрү"" Федерациясынын Вице-президенти. 
Үй бүлөлүү, эки баланын атасы."
Рысалиев Зарылбек Кылычбекович,63-90-92,"Өмүрбаяны
 1960-жылы 19-декабрда Талас облусунун Үрмарал айылында төрөлгөн
Билими:
1982 — Кыргыз мамлекеттик дене тарбия институтун аяктаган
1996 — Кыргыз мамлекеттик улутттук университетинен ""укук таануучу"" адистиги боюнча билим алган
 
Эмгек жолу:
1985-1995 — ИИМдин эмгек-түзөтүү мекемеси башкармалыгында инженер;
1995-1996 — Чүй облустук Аламүдүн РИИБдин ""Беркут"" отрядынын командири;
1996-2000 — КР ИИМдин Кылмышкерди издөө башкармалыгында ага кызматкер;
2000-2002 — КР ИИМдин оор кылмыш иштери менен күрөшүү башкармалыгында оор кылмыштардын бетин ачуу бөлүмүндө жетекчи;
2002-2004 — КР ИИМдин уюшкан кылмыштуулукка каршы күрөшүү бөлүмүнүн жетекчиси;
2004-2005 — Жалал-Абад ОИИББ жетекчисинин орун басары;
2005-2008 — КР ИИМдин кылмышкерди издөө башкы башкармалыгынын жетекчи орун басары
2008 — КР ИИМдин баңгизаттарга каршы күрөшүү башкы башкармалыгынын жетекчиси;
2008-2009 — КР ИИМдин уюшкан кылмыштуулукка каршы күрөшүү башкармалыгынын жетекчиси;
2009-2010 — ИИМдин 9-башкармалыгынын жетекчиси, Бишкектин Свердлов райондук ИИБлин башчысы;
2010-жылдын майында Бишкек ШИИБдин жетекчиси болуп дайындалып, андан кийин 2012-жылга чейин ички иштер министри болуп иштеген;
2012-2013 — КР Жаза аткаруу мамлекеттик кызматын жетектеген.
2017-жылдын 4-октябрында ""Республика — Ата-Журт"" фракциясынын тизмеси менен Жогорку Кеңешке депутат болуп келди."
Примов Улан Бердибаевич,0312 63-86-18,"Өмүрбаяны
 Примов Улан Бердибаевич 1978-жылдын 7-декабрында Ош шаарында туулган.
Жогорку билимдүү. 2000-жылы Ош технологиялык университетиндеги каржы жана экономика факультетин бүтүргөн. 2004-жылы Ош мамлекеттик университетинин Юридика факультетин “юриспруденция” адистиги боюнча аяктаган.
Эмгек жолун 1998-жылы тамеки-ферментациялык заводдо кызматкер болуп иштөөдөн баштаган.
Жогорку окуу жайды бүткөн соң Ош облусунун Алай районунун каржы башкармалыгында жетектөөчү адис, башкы бухгалтер, экономика бөлүмүнүн башчысы кызматтарында иштеген.
2004-жылы “Пэрити-Коал” ЖЧКсын негиздеп, 2014-жылга чейин директор болуп иштеген.
2007-жылы Ош шаардык кеңешинин депутаты болуп шайланып, Бюджет, экономика жана каржы боюнча туруктуу депутаттык комиссияны жетектеген.
2012-жылы III чакырылыштагы Ош шаардык кеңешинин депутаты болуп шайланып, 2014-жылдын январь айында Ош шаардык кеңешинин төрагасы болгон.
2015-жылынын 4-октябрында Кыргызстан социал-демократиялык партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган. Жогорку Кеңештин Бюджет жана каржы боюнча комитетинин төрагасынын орун басары.
Алай районунун мамлекеттик администрациясынын, Ош облустук финансы башкармалыгынын, Ош облусунун мамлекеттик администрациясынын, Кыргыз Республикасынын Энергетика министрлигинин Ардак грамоталары менен сыйланган. Кыргыз Республикасынын Финансы министрлигинин жана Кыргыз Республикасынын Социалдык фондунун отличниги. Экономика илимдеринин кандидаты.
Үй-бүлөлүү, төрт баланын атасы."
Сулайманов Алтынбек Турдубаевич,0312 63-91-94,"Өмүрбаяны
 1972-жылдын 24-сентябрында Ош областынын Ноокат районундагы Шанкол айылында туулган.
Жогорку билимдүү. М. Адышев атындагы Ош технологиялык университетинин экономика факультетин жана Жусуп Баласагын атындагы Кыргыз улуттук университетинин юридикалык факультетин бүтүргөн, 2018 – жылы Кыргыз Республикасынын Тышкы иштер министрлигине караштуу Дипломатиялык академияны бүтүрүп, «Эл аралык мамилелер» адистигине ээ болгон.
А.Сулайманов эмгек жолун 1989-жылы Ош облусунун Ноокат районундагы “Ленинизм” колхозунда жумушчу болуп иштөө менен баштаган.
1992-жылдан 1997-жылга чейин Ош облусунун Ноокат районундагы “Шанкол” колхозунда жумушчу болуп эмгектенген.
1997-1999-жылдары “Монолит-Ош” ишканасынын филиалында инспектор болуп иштеген. Ал эми 1999-жылы “Алтын Темир” корпорациясынын директорунун орун басары кызмат ордуна дайындалган. 2001-жылдын май айынан сентябрь айына чейин “Темир” мамлекеттик ишканасынын Ош облусу боюнча өкүлчүлүгүнүн башкы инспектору болуп эмгектенген.
2001-2007-жылдары “Темир” мамлекеттик ишканасынын Баткен облусу боюнча өкүлчүлүгүнүн директору.
2007-2010-жылдары Кыргыз Республикасынын Жогорку Кеңешинин IV чакырылыштагы депутаты, Кыргыз Республикасынын Жогорку Кеңешинин Бюджет жана финансы боюнча комитетинин төрагасынын орун басары.
2010-2015-жылдары Кыргыз Республикасынын  Жогорку Кеңешинин V чакырылыштагы депутаты. 2010-2012-жылдары Кыргыз Республикасынын Жогорку Кеңешинин Экономика жана фискалдык саясат боюнча комитетинин төрагасы, ал эми 2012-2013-жылдары “Республика” фракциясынын лидери.
2015-жылдын 4-октябрында “Бир Бол” мамлекеттик биримдик жана мекенчилдик саясий партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын  Жогорку Кеңешинин депутаттыгына шайланган, “Бир Бол” фракциясынын лидери.
Кыргыз Республикасынын Ардак грамотасы (2009-ж.), КМШга мүчө мамлекеттердин Парламенттер аралык Ассамблеясынын (2010-ж.) жана Кыргыз Республикасынын Жогорку Кеңешинин Ардак грамоталары (2010-ж.) менен сыйланган. 2017-ж Кыргыз Республикасынын Мамлекеттик «Достук» ордени менен сыйланган.
Мамлекеттик кызматтын 3-класстагы мамлекеттик кеңешчиси.
Үй-бүлөлүү, төрт баланын атасы."
Самигуллина Альфия Эльдаровна,0312 63-88-65,"Өмүрбаяны
 1968-жылдын 2-февралында Фрунзе шаарында туулган.
Жогорку билимдүү. 1993-жылы Кыргыз мамлекеттик медициналык институтунун (КММИ) дарылоо факультетин бүтүргөн. 1995-жылы КММИнин №1 Акушердик жана гинекология кафедрасынын базасындагы клиникалык ординатураны акушер-гинеколог адистиги боюнча аяктаган.
Эмгек жолун 1985-жылы КММИнин демейки физиология кафедрасында лаборант болуп иштөө менен баштаган.
1995-2004-жылдары №2 поликлиникада акушер-гинеколог врачы болуп иштеген. (2000-жылы ал врач болуп иштеген ҮВТ №2 ҮМБ болуп кайрадан аталган).
2004-жылдан 2014-жылга чейин №6 ҮМБда врач гинеколог-эндокринолог болуп эмгектенген, жогорку категориядагы врач.
2008-2014-жылдары Бишкек шаарындагы Саламаттыкты сактоо департаментинин өспүрүмдөр боюнча башкы врачы.
2010-2014-жылдары Кыргыз мамлекеттик медициналык институтунун кадрларды даярдоо жана кайра даярдоо боюнча өспүрүмдөр медицинасы курсунун башчысы (КММИӨ жана КК).
2014-жылдан тартып саламаттык сактоо ишин КММАнын кадрларды даярдоо жана кайра даярдоо (КММИӨ жана КК) боюнча “Акушердик, гинекология жана репродуктология” жана Кыргыз-россия славян университетинин (КРСУ) “Коомдук ден соолук жана саламаттыкты сактоо” (айкалыштырып иштөө) кафедраларынын доценти катары илимий-педагогикалык иш менен айкалыштырган.
2015-жылы Энени жана баланы коргоо улуттук борборунун (ЭБКУБ) улук илимий кызматкери;
2015-жылдын 1-апрелинен 2015-жылдын 3-декабрына чейин Энени жана баланы коргоо улуттук борборунда (ЭБКУБ) уюштуруу-усулдук иштер боюнча директордун орун басары.
2015-жылдын 4-декабрында Кыргызстан Социал-демократтар партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган.
2018-жылдын 2-октябрында «Кыргыз Республикасынын Эмгек синерген даарыгери» наамы ыйгарылган
Үй-бүлөлүү, эки баланын энеси.
Медицина илимдеринин доктору.
2007-жылы медицина, илим, билим берүү номинациясы боюнча “Жылдын адамы” ардактуу дипломун алган.
2008-жылы Кыргыз Республикасынын Саламаттыкты сактоо министрлигинин “Саламаттыкты сактоонун отличниги” төш белгиси менен сыйланган."
Юсуров Абдумажит Лелезович,0312 63-86-48,"Өмүрбаяны
 1964-жылдын 12-апрелинде Ыссык-Көл облусунун Жети-Өгүз районундагы Ырдык айылында төрөлгөн.
Жогорку билимдүү. 1985-жылы Ж.Баласагын атындагы кыргыз мамлекеттик университетин «география» адистиги боюнча, 2008-жылы Ж.Баласагын атындагы кыргыз мамлекеттик университетин, ал эми 2014-жылы К.Дикамбаев атындагы дипломатиялык академияны бүтүргөн.
Эмгек жолун 1986-жылы Пржевальск институтунун Ботаника жана химия кафедрасында окутуучу болуп иштөө менен баштаган.
1987-1992-жылдары Ысык-Көл ОБЛКСМда инструктор болуп иштеген.
1992-2005-жылдары – “Айым Галф” ЖЧКсынын коммерциялык директору, 2005-2007-жылдары – “«Трэвел Альянс групп»” ЖЧКсынын директору.
2007-2010-жылдары – IV чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты.
2015-жылдын 4-октябрында “Өнүгүү-Прогресс”сасый партиясынын тизмеси аркылуу VIчакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган.
Үй-бүлөлүү, беш баланын атасы."
Сулейманов Бахадыр Искакович,0312 63-89-40,"Өмүрбаяны
 1963-жылдын 4-майында Казакстан Республикасынын Жамбул областындагы Жалпак-Төбө айылында туулган.
Жогорку билимдүү. 1985-жылы Новосибирь институтун “Коомдук тамак-аштын технологиясы жана уюштуруу” адистиги боюнча бүтүргөн. 1997-жылы Кыргыз мамлекеттик университетинин Юридика факультетин “юриспруденция” адистиги боюнча аяктаган.
Эмгек жолун 1985-жылы Кыргыз Республикасынын Талас облусунун Киров райкерекжаракбирлигинин Киров нан-булочка комбинатынын өндүрүш башчысы болуп иштөө менен баштаган. 1986-1989-жылдары Киров райкерекжаракбирлигинин Киров коомдук тамактануу бирикмесинин өндүрүш башчысы болуп эмгектенген. 1989-1991-жылдары Чүй областынын Кант райкерекжаракбирлигинин директорунун орун басары, 1991-2001-жылдары Чүй областынын Кант дүң-чекене жашылча-жемиш даярдоо кеңсесинин директору болуп иштеген.
2001-2003-жылдары Кыргыз Республикасынын Өкмөтүнө караштуу Мамлекеттик сатып алуулар жана материалдык резервдер боюнча мамлекеттик комиссиянын төрагасынын орун басары, 2003-жылы болсо аталган комиссиянын төрагасы болуп дайындалган. 2007-жылдан Кыргыз Республикасынын Жогорку Кеңешинин Аппаратынын Бюджет жана финансы боюнча комитетинин бөлүмүндө иштеген.
1996-2000-жылдары Кант райондук эл депутаттар  кеңешинин депутаты болуп шайланган.
2011-2015-жылдары “Ата-Журт” саясий партиясынын тизмеси менен V чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин   депутат болуп шайланган. КЭР, ГФР, АКШ, Канада жана Япония менен кызматташуу боюнча Жогорку Кеңештин  депутаттык достук тобунун курамында КМШга мүчө-мамлекеттердин парламенттер аралык ассамблеясынын социалдык саясат жана адам укугу боюнча туруктуу комиссиясынын мүчөсү болгон.
2013-жылдан тартып “Кыргызстан дунгандар ассоциациясы” коомдук бирикмесинин башкармасыны төрагасы, Кыргызстан элдери ассамблеясынын президиум кеңешинин мүчөсү;
2015-жылдын 4-октябырында  “Ата-Мекен” социалисттик партиясынын тизмеси менен VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин   депутаты болуп шайланган.
Кыргыз Республикасынын Жогорку Кеңеши менен Орусия Федерациясынын Федералдык Жыйынынын ортосундагы кызматташуу боюнча Парламенттер аралык комиссиянын мөчөсү.
Үй-бүлөлүү, беш баланын атасы.
III- класстагы мамлекеттик кеңешчи класстык ченине ээ.
Алган сыйлыктары:
- Кыргызстан элдери ассамблеясынын 20 жылдыгынын урматына “Кыргызстан элдеринин тынчтыгын, ынтымагын жана биримдигин чыңдоого кошкон салымы үчүн” медалы;
- Орусия Федерациясынын мамлекеттик резервдер боюнча Федералдык агенттигинин “Мамлекеттик резервдерге 75 жыл” медалы.
- СССРдин эл артисти Хусейн Мухтаров атындагы эл аралык фонддун “Кыргыз Республикасынын алдындагы өзгөчө эмгеги үчүн алтын медалы;
- Афганистан согушунун ардагерлеринин Республикалык кеңешинин “Афганистандагы согуштун ардагерлер Кеңешине 20 жыл” медалы;
- “КМШ Парламенттер аралык ассамблеясынын (ПАА) жана анын органдарынын ишине активдүү катышкандыгы, эл аралык достукту чыңдоого кошкон салымы үчүн” КМШ ПААнын Ардак грамотасы;
- “Парламенттик кызматташтыкты чыңдагандыгы үчүн” КМШ ПАА достугу” ордени менен сыйланган."
Рыспаев Кожобек Джайчыбекович,0312 63-91-48,"Өмүрбаяны
 1963-жылдын 25-январында Чүй облусунун Жайыл районундагы Суусамыр айылында туулган.
Жогорку билимдүү. 1985-жылы Фрунзедеги Советтик соода техникумун “Товар таануу жана өнөр жай товарларынын соодасын уюштуруу” адистиги боюнча, 2005-жылы Кыргыз улуттук университетин “финансы жана кредит” адистиги боюнча, 2013-жылы Кызыл-Кыядагы И. Раззаков атындагы Кыргыз мамлекеттик техникалык университеттин (КМТУ) алдындагы Жаратылышты пайдалануу жана геотехнология институтун “тоо-кендери жаткан жерлерди иштетүү” адистиги боюнча аяктаган.
1981-1983-жылдары Советтик Армиянын катарында кызмат өтөп, Ооганстан Республикасында интернационалдык милдетин аткарган.
Эмгек жолун 1985-жылы Фрунзедеги “Айчүрөк” дүр-дүнүйө дүкөнүндө “Килем буюмдары” секциясынын контролёру катары баштаган. 1986-жылы №16 Биринчи май дүң-чекене жашылча-жемиш дүкөнүндө улук сатуучу болуп иштеген.
1986-1992-жылдары “Комфорт” дүкөнүндө улук сатуучу – “Курулуш материалдары” секциясынын башчысы болуп эмгектенген. 1992-жылы “Азат” чакан ишканасынын директорунун коммерция боюнча орун басары кызматын ээлеп турган.
1992-1996-жылдары – “Ооган” чакан ишканасынын директору.
1996-жылы Ооганстандагы согуштун ардагерлеринин Бишкек шаардык кеңешинин төрагасы болуп шайланган.
2010-жылы “Ар-Намыс” саясый партиясынын тизмеси боюнча V чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган. 2012-жылдан тартып Кыргыз Республикасынын Жогорку Кеңешинин Отун-энергетика комплекси жана жер казынасын пайдалануу боюнча комитеттин төрагасы болгон.
2015-жылдын 4-октябрында Кыргызстан социал-демократиялык партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган. Кыргыз Республикасынын Жогорку Кеңешинин Отун-энергетика комплекси жана жер казынасын пайдалануу боюнча комитеттин төрагасы.
Үй-бүлөлүү, үч баланын атасы.
Кынтыксыз кызматы жана жоокердик каармандыгы үчүн бир топ мамлекеттик сыйлыктар, ордендер жана медалдар менен сыйланган: “Каармандыгы үчүн” медалы (1983-ж.), СССР Жогорку Советинин Президиумунун Грамотасы (1988-ж.), Кыргыз Республикасынын Ардак грамотасы (1999-жыл), Кыргыз Республикасынын Ардак грамотасы (2004-жыл), Кыргыз Республикасынын “Даңк” медалы (2011-ж.), “Интернационалист жоокерге Ооган элинин атынан ыраазычылык” медалы (1988-ж.), “СССРдин Аскер Күчтөрүнө 70 жыл” юбилейлик медалы (1988-ж.), “Ооган согушунун ардагерине” эстелик ордени, “Каармандык үчүн” ордени, “Каармандыгы жана эрдиги үчүн” медалы, “Локалдуу чыр-чатактардын катышуучусуна” медалы, “Советтик аскерлердин Ооганстан Республикасынан чыгарылганына 15 жыл” эстелик медалы, “Согуш аракеттеринин ардагери” (2005-ж.), “Каармандыгы үчүн” медалы (2005-ж.), “Советтик аскерлердин Ооганстандан чыгарылганына 20 жыл” (ОФ), “Жоокердик эрдик” 2-даражадагы төш белгиси (2010-ж.), “Ата Мекенге кызматы үчүн” ордени (2010-ж. ОФ), “Күжүрмөн эмгеги үчүн” медалы (2012-ж. ОФ “Жоокердик боордоштук” (АОКУ), “Өзгөчө кырдаалдардын кесепеттерин жоюуга катышкандыгы үчүн” медалы (2013-ж.), “Жоокердик боордоштук” Ардагерлердин бүткүл Орусиялык коомдук уюмунун (АОКУ) Ардак белгиси (2013-ж., ОФ) ж.б."
Омуркулов Иса Шейшенкулович,0312 63-86-51,"Өмүрбаяны
 1957-жылдын 12-мартында Чүй облусунун Аламүдүн районунун Горная Маевка айылында туулган.
Жогорку билимдүү. 1980-жылы Фрунзе политехникалык институтун инженер-механик адистиги боюнча бүтүргөн. 1989-1990-жылдары Алма-Атадагы (Казакстан) Жогорку партиялык мектепте угуучусу болгон.
Эмгек жолун 1976-жылы Кыргыз ССРинин Илимдер академиясында лаборант болуп иштөө менен баштаган.
1978-1980-жылдары Фрунзе шаардык транспорттук агенттикте диспетчер болуп иштеген.
1980-1981-жылдары Комсомолдун Кант райкомунда инструктордун милдетин аткаруучу кызматын аткарган.
1981-1984-жылдары Фрунзе шаарындагы №3 автопаркта автоколоннанын башчысы болгон.
1984-1986-жылдары ЛКЖБ БКда инструктор;
1986-1989- жылдары Партиянын Фрунзе шаарындагы Свердлов райкомунда инструктор;
1991-1994-жылдары КР Вице-президентинин, Биринчи вице-премьер-министринин жардамчысы;
1994-1998-жылдары КР Башкы транспорттук инспектору;
1998-2005-жылдары КР Темир жол башкармалыгынын башчысы;
1995-2007-жылдары I,II,III чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты.
2007-2010-жылдары Кыргызстан социал-демократтар партиясынын (КСДП) тизмеси боюнча IV чакырылыштагы КР Жогорку Кеңешинин депутаты болуп шайланган. 2008-жылдан Бириккен эл кыймылынын (БЭК) саясий бюросунун мүчөсү.
2010-жылдын апрелинен 2011-жылдын февралына чейин Бишкек шаарынын мэринин убактылуу милдетин аткаруучу;
2011-жылдын февралынан 2013-жылдын 5-декабрына чейин Бишкек шаарынын мэри;
2015-жылдын 4-октябрында Кыргызстан социал-демократтар партиясынын (КСДП) тизмеси боюнча VI чакырылыштагы КР Жогорку Кеңешинин депутаты болуп шайланган. Жогорку Кеңештин Транспорт, коммуникациялар, архитектура жана курулуш боюнча комитетинин төрагасы.
2016-жылдын апрелинен тарта СДПК парламенттик фракциясынын лидери
Үй-бүлөлүү, үч баласы бар.
II класстагы мамлекеттик кеңешчи.
“Ардактуу темир жолчу” ведомстволук белгиси менен сыйланган.
2011-жылдын 1-декабрында КР Президентинин Жарлыгы менен “Коррупциялашкан, элге каршы режимди кулатууда 2010-жылдын 6-7-апрелиндеги окуяларда өзгөчө эмгек сиңиргендигин таануу белгисинде” “Апрель элдик революциясынын баатыры” атайын төш белгиси менен сыйланган"
